url,entropy,pathentropy,hostname_length,path_length,tld_length,count-,count-@,special_chacter,count-http,count-https,count-www,count-digit,count-letter,count_dir,Iframe,SubmittingToEmail,WebTraffic,Redirection,google_index,url_length,DomainRegistrationLength,HavingIp,sfh,short_url_service,favicon
https://line.me,3.5068905956085183,0.0,7,0,2,1,1,1,1,1,0,0,11,0,1,1,1,1,-1,1,-1,-1,1,1,0
http://blog.naver.com/naver_diary.do,4.231746181697385,3.5068905956085183,14,15,3,1,1,3,1,0,0,0,28,1,1,1,1,1,-1,1,-1,-1,1,1,-1
http://www.naver.com/more.html,3.8477426785812736,3.121928094887362,13,10,3,1,1,3,1,0,1,0,23,1,1,1,1,1,-1,1,-1,-1,1,1,-1
http://www.navercorp.com,3.8035088547976788,0.0,17,0,3,1,1,2,1,0,1,0,19,0,1,1,1,1,-1,1,0,-1,1,1,-1
http://recruit.navercorp.com,3.824862957617356,0.0,21,0,3,1,1,2,1,0,0,0,23,0,1,1,1,1,-1,1,0,-1,1,1,0
http://www.naver.com/policy/service.html,4.127567157116928,3.821928094887362,13,20,3,1,1,3,1,0,1,0,32,2,1,1,1,1,-1,1,-1,-1,1,1,0
http://www.naver.com/policy/privacy.html,4.0775671571169285,3.721928094887362,13,20,3,1,1,3,1,0,1,0,32,2,1,1,1,1,-1,1,-1,-1,1,1,0
http://www.naver.com/policy/youthpolicy.html,4.0666086069294725,3.4906015629507228,13,24,3,1,1,3,1,0,1,0,36,2,1,1,1,1,-1,1,-1,-1,1,1,0
http://www.naver.com/policy/disclaimer.html,4.1870970217917645,3.849223912390625,13,23,3,1,1,3,1,0,1,0,35,2,1,1,1,1,-1,1,-1,-1,1,1,0
http://www.naver.com/policy/search_policy.html,4.191296466597356,3.8731406795131322,13,26,3,1,1,3,1,0,1,0,37,2,1,1,1,1,-1,1,-1,-1,1,1,0
http://www.naver.com/NOTICE/1100001014/10000000000022007245,3.9540378632743463,2.76801592386929,13,39,3,1,1,2,1,0,1,30,21,3,1,1,1,1,-1,0,-1,-1,1,1,0
http://help.naver.com,3.8208888513501877,0.0,14,0,3,1,1,2,1,0,0,0,16,0,1,1,1,1,-1,1,-1,-1,0,1,-1
http://www.naver.com,3.7841837197791888,0.0,13,0,3,1,1,2,1,0,1,0,15,0,1,1,1,1,-1,1,-1,-1,0,1,-1
https://policy.naver.com/policy/service.html,4.0666086069294725,3.821928094887362,16,20,3,1,1,3,1,1,0,0,36,2,1,1,1,1,-1,1,-1,-1,1,1,0
https://policy.naver.com/policy/privacy.html,4.038310595615006,3.721928094887362,16,20,3,1,1,3,1,1,0,0,36,2,1,1,1,1,-1,1,-1,-1,1,1,0
https://policy.naver.com/policy/youthpolicy.html,4.004247855285173,3.4906015629507228,16,24,3,1,1,3,1,1,0,0,40,2,1,1,1,1,-1,1,-1,-1,1,1,0
https://policy.naver.com/policy/spamcheck.html,4.085758358504457,3.7887549139935026,16,22,3,1,1,3,1,1,0,0,38,2,1,1,1,1,-1,1,-1,-1,1,1,0
https://policy.naver.com/policy/disclaimer.html,4.112579542936842,3.849223912390625,16,23,3,1,1,3,1,1,0,0,39,2,1,1,1,1,-1,1,-1,-1,1,1,0
https://policy.naver.com/policy/search_policy.html,4.09617463006964,3.8731406795131322,16,26,3,1,1,3,1,1,0,0,41,2,1,1,1,1,-1,1,-1,-1,1,1,0
https://policy.naver.com/policy/iso27001.html,4.280090318263435,3.916126946588283,16,21,3,1,1,3,1,1,0,5,32,2,1,1,1,1,-1,1,-1,-1,1,1,0
https://policy.naver.com/policy/soc.html,3.9964393446710145,3.5,16,16,3,1,1,3,1,1,0,0,32,2,1,1,1,1,-1,1,-1,-1,1,1,0
https://policy.naver.com/policy/service_paid.html,4.190741731649547,4.053660689688185,16,25,3,1,1,3,1,1,0,0,40,2,1,1,1,1,-1,1,-1,-1,1,1,0
https://policy.naver.com/policy/service_location.html,4.115015861065765,3.9952378913808873,16,29,3,1,1,3,1,1,0,0,44,2,1,1,1,1,-1,1,-1,-1,1,1,0
https://policy.naver.com/policy/service_group.html,4.233269689515108,4.085055102756477,16,26,3,1,1,3,1,1,0,0,41,2,1,1,1,1,-1,1,-1,-1,1,1,0
https://policy.naver.com/rules/service_pre_20180430.html,4.505678975815086,4.202819531114783,16,32,3,1,1,3,1,1,0,8,38,2,1,1,1,1,-1,0,-1,-1,1,1,0
https://policy.naver.com/policy/service_group2.html,4.289497400540501,4.162294909570877,16,27,3,1,1,3,1,1,0,1,41,2,1,1,1,1,-1,1,-1,-1,1,1,0
https://inoti.naver.com/inoti/main.nhn,3.7050540796780416,2.9232314287976204,15,15,3,1,1,3,1,1,0,0,30,2,1,1,1,1,-1,1,-1,-1,1,1,-1
https://www.navercorp.com/nhn/company/proposalGuide.nhn,4.201941141877056,3.9110804962442782,17,30,3,1,1,3,1,1,1,0,46,3,1,1,1,1,-1,0,0,-1,0,1,-1
https://policy.naver.com/policy/emreject.html,4.074643373867067,3.689703732199547,16,21,3,1,1,3,1,1,0,0,37,2,1,1,1,1,-1,1,-1,-1,1,1,0
https://policy.naver.com/rules/privacy_v10_6.html,4.404827956051038,4.243856189774723,16,25,3,1,1,3,1,1,0,3,36,2,1,1,1,1,-1,1,-1,-1,1,1,0
https://privacy.naver.com/policy_and_law/easy_version,4.2578562470493315,3.8962915290459286,17,28,3,1,1,2,1,1,0,0,43,2,1,1,1,1,-1,1,-1,-1,1,1,-1
https://privacy.naver.com/policy_and_law/infographic,4.318241583892492,3.884155094595805,17,27,3,1,1,2,1,1,0,0,43,2,1,1,1,1,-1,1,-1,-1,1,1,-1
https://www.law.go.kr/LSW/lsInfoP.do,4.204511459715548,3.640223928941852,13,15,5,1,1,4,1,1,1,0,27,2,1,1,1,1,-1,1,-1,-1,1,1,-1
http://www.oecd.org/sti/ieconomy/oecdguidelinesontheprotectionofprivacyandtransborderflowsofpersonaldata.htm,4.284099245538031,4.182195535636904,12,89,3,1,1,3,1,0,1,0,99,3,1,1,1,1,-1,-1,0,-1,0,1,1
http://centerforplainlanguage.org/5-steps-to-plain-language,4.082422720403119,3.671405583442497,26,26,3,-1,1,1,1,0,0,1,49,1,1,1,0,1,-1,0,0,-1,0,1,-1
https://policy.naver.com/policy/popup/privacy_agreement.html,4.197801638208779,4.083274571476652,16,36,3,1,1,3,1,1,0,0,50,3,1,1,1,1,-1,0,-1,-1,1,1,0
https://nid.naver.com/user2/help/privacyInfo.nhn,4.314260032810929,4.106377316818028,13,27,3,1,1,3,1,1,0,1,38,3,1,1,1,1,-1,1,-1,-1,0,1,0
https://privacy.naver.com/knowledge/cookie,4.279105815584392,3.292770193936991,17,17,3,1,1,2,1,1,0,0,35,2,1,1,1,1,-1,1,-1,-1,1,1,-1
https://policy.naver.com/policy/popup/agreement_service.html,4.200163462376718,4.104243668758971,16,36,3,1,1,3,1,1,0,0,50,3,1,1,1,1,-1,0,-1,-1,1,1,0
https://privacy.naver.com/transparency/related_act,4.039079570624174,3.513269689515108,17,25,3,1,1,2,1,1,0,0,42,2,1,1,1,1,-1,1,-1,-1,1,1,-1
https://policy.naver.com/policy/popup/agreement_delevery.html,4.216879346677896,4.046762824854522,16,37,3,1,1,3,1,1,0,0,51,3,1,1,1,1,-1,0,-1,-1,1,1,0
https://nid.naver.com/user2/help/changeUserInfo.nhn,4.280391646683439,3.9232314287976213,13,30,3,1,1,3,1,1,0,1,41,3,1,1,1,1,-1,1,-1,-1,0,1,0
https://nid.naver.com/user2/help/leaveId.nhn,4.170134892428194,3.708132064658602,13,23,3,1,1,3,1,1,0,1,34,3,1,1,1,1,-1,1,-1,-1,0,1,0
https://privacy.naver.com/protection_activity/naver_personal_information_protection,4.039828891541769,3.798637298640951,17,58,3,1,1,2,1,1,0,0,72,2,1,1,1,1,-1,-1,-1,-1,1,1,-1
http://privacyblog.naver.com,4.164497779200461,0.0,21,0,3,1,1,2,1,0,0,0,23,0,1,1,1,1,-1,1,-1,-1,1,1,-1
https://privacy.kisa.or.kr/main.do,3.998652546878167,3.0,18,8,5,1,1,4,1,1,0,0,26,1,1,1,1,1,-1,1,0,-1,1,1,-1
http://www.spo.go.kr,3.4464393446710155,0.0,13,0,5,1,1,3,1,0,1,0,14,0,1,1,0,1,-1,1,0,-1,1,1,-1
http://www.police.go.kr/www/security/cyber.jsp,4.069347760631337,3.675310868912364,16,23,5,1,1,4,1,0,2,0,36,3,1,1,0,1,-1,1,0,-1,1,1,0
https://www.kisarbl.or.kr,3.7532696895151076,0.0,17,0,5,1,1,3,1,1,1,0,19,0,1,1,-1,1,-1,1,0,-1,0,1,0
https://www.navercorp.com/ko/company/proposalRegister.nhn,4.218622146299042,4.054229296672174,17,32,3,1,1,3,1,1,1,0,48,3,1,1,1,1,-1,0,0,-1,0,1,-1
https://policy.naver.com/policy/popup/responsibility_02.html,4.248557997502393,4.062305474194333,16,36,3,1,1,3,1,1,0,2,48,3,1,1,1,1,-1,0,-1,-1,1,1,0
https://s.pstatic.net/static/www/rules/naverBrandRequest.doc,4.133496795710052,4.060416641661804,13,39,3,1,1,3,1,1,1,0,50,4,1,1,1,1,-1,0,-1,-1,1,1,0
https://help.naver.com/support/alias/search/site/site_report.naver,3.982710409065806,3.7787875981356125,14,44,3,1,1,3,1,1,0,0,54,5,1,1,1,1,-1,0,-1,-1,0,1,-1
http://www.robotstxt.org,3.4549868557726673,0.0,17,0,3,1,1,2,1,0,1,0,19,0,1,1,1,1,-1,1,-1,-1,1,1,0
https://www.cosmosfarm.com/products/kboard,3.9784108040822326,3.5,18,16,3,1,1,2,1,1,1,0,35,2,1,1,1,1,-1,1,-1,-1,0,1,-1
https://wordpress.org,3.5585186130489057,0.0,13,0,3,1,1,1,1,1,0,0,17,0,1,1,1,1,-1,1,-1,-1,0,1,-1
http://xpressengine.github.io/XEIcon,4.17619062614183,2.807354922057604,22,7,9,1,1,2,1,0,0,0,30,1,1,1,0,1,-1,1,-1,-1,1,1,-1
https://github.com/xpressengine/XEIcon,4.221097250057959,3.6464393446710153,10,20,3,1,1,1,1,1,0,0,32,2,1,1,1,1,-1,1,-1,-1,0,1,1
https://www.xpressengine.com/forum,4.1162996057016965,2.584962500721156,20,6,3,1,1,2,1,1,1,0,28,1,1,1,1,1,-1,1,-1,-1,1,1,1
https://www.xpressengine.com/qna,4.069548827786958,2.0,20,4,3,1,1,2,1,1,1,0,26,1,1,1,1,1,-1,1,-1,-1,0,1,1
https://www.xpressengine.com/download,4.134468568039292,2.725480556997868,20,9,3,1,1,2,1,1,1,0,31,1,1,1,1,1,-1,1,-1,-1,1,1,1
https://github.com/xpressengine/xe-core,4.077212078381127,3.3632869239960543,10,21,3,-1,1,1,1,1,0,0,32,2,1,1,1,1,-1,1,-1,-1,0,1,1
https://www.xehub.io,3.6841837197791887,0.0,12,0,2,1,1,2,1,1,1,0,15,0,1,1,0,1,-1,1,-1,-1,1,1,0
https://www.xpressengine.com,3.9407598325400897,0.0,20,0,3,1,1,2,1,1,1,0,23,0,1,1,1,1,-1,1,-1,-1,1,1,1
